OEM,Slice,GroundTruth,ExpectedSystem,ExpectedCategory,GoodTokens,ExpectedMake,Chassis,Prefix5,Mode,EnrichmentLevel,HttpStatus,ElapsedS,IsTimeout,Total,SearchStrategy,SourceStrategy,Confidence,FirstDesc,FirstBrand,FirstCategory,AftermarketCount,AftermarketSample,SpecsCount,VehiclesCount,DocsCount,HasSupersession,OEMNumbersCount,OEMNumbersSample,WarningsCount,Warnings
92402-S9600,real_hk_seeded,exists,Electrical,Tail Light - Rear Right,"tail,light,rear,right",Hyundai/Kia,S9,92402,combined,full,200,4.61,False,1,combined,"prefix_inference,cache",0.9975,Combination Rearlight (Passenger),Hyundai / KIA, / Combination Rearlight,0,,0,0,0,false,0,,0,
97134-Q4000,real_hk_seeded,exists,HVAC,Cabin Air Filter,"cabin,air,filter",Hyundai/Kia,Q4,97134,combined,full,200,3.46,False,2,combined,"exact_oem,legacy",0.7875,"CASE - HEATER,LH",Hyundai / KIA,HVAC / Compressor A/C,0,,0,0,0,false,0,,0,
86391-AO000,real_hk_coarse,exists,Body,Mirrors,mirrors,Hyundai/Kia,AO,86391,combined,full,200,2.16,False,2,combined,"cache,prefix_inference",0.9975,"Trim/Protective Strip, door",Hyundai / KIA," / Trim/Protective Strip, door",0,,0,0,0,false,0,,0,
77111-P1000,real_hk_unseeded,exists,Unknown,Unknown,,Kia,P1,77111,combined,full,200,0.59,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
92402-H9200,real_hk_seeded,exists,Electrical,Tail Light - Rear Right,"tail,light,rear,right",Hyundai/Kia,H9,92402,combined,full,200,3.58,False,1,combined,"prefix_inference,cache",0.9975,Combination Rearlight,Hyundai / KIA, / Combination Rearlight,0,,0,0,0,false,0,,0,
92102-S9030,real_hk_seeded,exists,Electrical,Headlight - Front Right,"headlight,front,right",Hyundai/Kia,S9,92102,combined,full,200,3.14,False,1,combined,"prefix_inference,cache",0.9975,Headlight (Rear Right),Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
97134-N9000,real_hk_seeded,exists,HVAC,Cabin Air Filter,"cabin,air,filter",Hyundai,N9,97134,combined,full,200,2.17,False,2,combined,"exact_oem,legacy",0.7875,"CASE - HEATER,LH",Hyundai / KIA,HVAC / Compressor A/C,0,,0,0,0,false,0,,0,
62405-C5CB0,real_hk_coarse,exists,Body,Front Structure,"front,structure",Hyundai,C5,62405,combined,full,200,3.1,False,1,combined,"prefix_inference,cache",0.9975,Support Frame/Engine Carrier for Hyundai Santa Fe (2018+),Hyundai, / Support Frame/Engine Carrier,0,,0,0,0,false,0,,0,
12900-06180,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,06,12900,combined,full,200,0.73,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
58101-N9A10,real_hk_seeded,exists,Brakes,Brake Pad Set - Front,"brake,pad,set,front",Hyundai,N9,58101,combined,full,200,2.27,False,2,combined,"cache,prefix_inference",0.9975,"Brake Pad Set, disc brake for Hyundai Tucson (2020+)",Hyundai,Brakes / Brake Pad Set,0,,0,0,0,false,0,,0,
92102-R0620,real_hk_seeded,exists,Electrical,Headlight - Front Right,"headlight,front,right",Hyundai/Kia,R0,92102,combined,full,200,4.43,False,1,combined,"prefix_inference,cache",0.9975,Headlight,Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
18980-09920,real_hk_coarse,exists,Engine,Ignition System,"ignition,system",Hyundai/Kia,09,18980,combined,full,200,3.19,False,2,combined,"cache,prefix_inference",0.9975,Fuse,Hyundai / KIA, / Fuse,0,,0,0,0,false,0,,0,
77990-K0000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,K0,77990,combined,full,200,0.49,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
97134-P4200,real_hk_seeded,exists,HVAC,Cabin Air Filter,"cabin,air,filter",Hyundai/Kia,P4,97134,combined,full,200,2.22,False,2,combined,"exact_oem,legacy",0.7875,"CASE - HEATER,LH",Hyundai / KIA,HVAC / Compressor A/C,0,,0,0,0,false,0,,0,
92101-S9130,real_hk_seeded,exists,Electrical,Headlight - Front Left,"headlight,front,left",Hyundai/Kia,S9,92101,combined,full,200,2.55,False,2,combined,"cache,prefix_inference",0.9975,Headlight,Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
97761-P2030,real_hk_coarse,exists,HVAC,A/C Hose & Pipe,"hose,pipe",Hyundai/Kia,P2,97761,combined,full,200,3.18,False,1,combined,"cache,exact_oem,legacy",0.937125,PIPE &amp; TUBE ASSY,Hyundai / KIA,HVAC / A/C Hose & Pipe,0,,0,0,0,false,0,,0,
79220-H9000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,H9,79220,combined,full,200,0.76,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
97134-AT310,real_hk_seeded,exists,HVAC,Cabin Air Filter,"cabin,air,filter",Hyundai/Kia,AT,97134,combined,full,200,3.18,False,2,combined,"cache,prefix_inference",0.9975,"Filter, interior air",Hyundai / KIA,HVAC / Cabin Air Filter,0,,0,0,0,false,0,,0,
26310-2S000,real_hk_seeded,exists,Engine,Oil Pan,"oil,pan",Hyundai,2S,26310,combined,full,200,2.21,False,2,combined,"cache,prefix_inference",0.9975,Brake Disc for Hyundai Tucson (2010-2015),Hyundai,Brakes / Brake Disc,0,,0,0,0,false,0,,0,
84744-CV000,real_hk_coarse,exists,Interior,Interior Trim,"interior,trim",Hyundai,CV,84744,combined,full,200,3.09,False,1,combined,"cache,exact_oem,legacy",0.937125,COVER - CTR FACIA BLANKING,Hyundai / KIA,Interior / Interior Trim,0,,0,0,0,false,0,,0,
80310-R0000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,R0,80310,combined,full,200,0.78,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
82460-P1010,real_hk_seeded,exists,Body,Power Window Motor - Front,"power,window,motor,front",Kia,P1,82460,combined,full,200,3.31,False,2,combined,"exact_oem,legacy",0.7875,"MOTOR ASSY - FRONT POWER WDW,RH",Hyundai / KIA,Body / Glass / Windshield,0,,0,0,0,false,0,,0,
54650-S9AA0,real_hk_seeded,exists,Suspension,Shock Absorber - Front,"shock,absorber,front",Hyundai/Kia,S9,54650,combined,full,200,4.22,False,1,combined,"prefix_inference,cache",0.9975,Shock Absorber,Hyundai / KIA,Suspension / Shock Absorber / Strut,0,,0,0,0,false,0,,0,
92401-Q5610,real_hk_seeded,exists,Electrical,Tail Light - Rear Left,"tail,light,rear,left",Hyundai/Kia,Q5,92401,combined,full,200,4.19,False,1,combined,"prefix_inference,cache",0.9975,Combination Rearlight,Hyundai / KIA, / Combination Rearlight,0,,0,0,0,false,0,,0,
58302-K0A10,real_hk_seeded,exists,Brakes,Brake Pad Set - Rear,"brake,pad,set,rear",Hyundai/Kia,K0,58302,combined,full,200,10.55,False,7,combined,"cross_reference,cross_brand,legacy,exact_oem",1,"Brake Pad Set, disc brake",MEYLE,,2,ICER:182036-203;MEYLE:025 253 3715/W,9,0,0,true,1,:,0,
97133-N9000,real_hk_seeded,exists,HVAC,Cabin Air Filter,"cabin,air,filter",Hyundai,N9,97133,combined,full,200,2.24,False,2,combined,"cache,prefix_inference",0.9975,"Filter, interior air for Hyundai Tucson (2020+)",Hyundai,HVAC / Cabin Air Filter,0,,0,0,0,false,0,,0,
91101-R5120,real_hk_coarse,exists,Electrical,Wiring Harness,"wiring,harness",Hyundai/Kia,R5,91101,combined,full,200,3.2,False,0,combined,,0,,,,0,,0,0,0,false,0,,0,
99910-P4100,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,P4,99910,combined,full,200,0.85,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
87610-AT390,real_hk_seeded,exists,Body,Exterior Mirror,"exterior,mirror",Hyundai/Kia,AT,87610,combined,full,200,4.27,False,1,combined,"prefix_inference,cache",0.9975,Outside Mirror,Hyundai / KIA, / Outside Mirror,0,,0,0,0,false,0,,0,
92401-AT010,real_hk_seeded,exists,Electrical,Tail Light - Rear Left,"tail,light,rear,left",Hyundai/Kia,AT,92401,combined,full,200,3.18,False,1,combined,"prefix_inference,cache",0.9975,Combination Rearlight (Front Right),Hyundai / KIA, / Combination Rearlight,0,,0,0,0,false,0,,0,
25310-L3300,real_hk_seeded,exists,Cooling,Radiator,radiator,Hyundai/Kia,L3,25310,combined,full,200,4.42,False,1,combined,"cache,prefix_inference",0.9975,"Radiator, engine cooling",Hyundai / KIA,Cooling / Radiator,0,,0,0,0,false,0,,0,
25310-1R160,real_hk_seeded,exists,Cooling,Radiator,radiator,Hyundai,1R,25310,combined,full,200,8.89,False,3,combined,"cache,prefix_inference",0.9975,"Radiator, engine cooling for Hyundai Accent (2005-2011)",Hyundai,Cooling / Radiator,1,NISSENS:66757,7,0,0,true,2,:;:,0,
54650-R5000,real_hk_seeded,exists,Suspension,Shock Absorber - Front,"shock,absorber,front",Hyundai/Kia,R5,54650,combined,full,200,3.14,False,1,combined,"cache,prefix_inference",0.9975,Shock Absorber,Hyundai / KIA,Suspension / Shock Absorber / Strut,0,,0,0,0,false,0,,0,
58101-P2A05,real_hk_seeded,exists,Brakes,Brake Pad Set - Front,"brake,pad,set,front",Hyundai/Kia,P2,58101,combined,full,200,8.96,False,2,combined,"cache,prefix_inference",0.9975,"Brake Pad Set, disc brake",Hyundai / KIA,Brakes / Brake Pad Set,0,,0,0,0,false,0,,0,
87610-AO000,real_hk_seeded,exists,Body,Exterior Mirror,"exterior,mirror",Hyundai/Kia,AO,87610,combined,full,200,4.17,False,1,combined,"prefix_inference,cache",0.9975,Outside Mirror,Hyundai / KIA, / Outside Mirror,0,,0,0,0,false,0,,0,
58411-J5000,real_hk_seeded,exists,Brakes,Brake Disc - Rear,"brake,disc,rear",Hyundai/Kia,J5,58411,combined,full,200,10.55,False,10,combined,"cache,prefix_inference",0.9975,Brake Disc,Hyundai / KIA,Brakes / Brake Disc,0,,0,0,0,false,0,,0,
82241-H8000,real_hk_coarse,exists,Body,Glass / Windshield,"glass,windshield",Kia,H8,82241,combined,full,200,2.24,False,1,combined,"cache,exact_oem,legacy",0.937125,W/STRIP - FRDRBELTI,Hyundai / KIA,Body / Glass / Windshield,0,,0,0,0,false,0,,0,
09501-C9140,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,C9,09501,combined,full,200,0.85,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
26300-2MHA5,real_hk_seeded,exists,Engine,Oil Filter,"oil,filter",Hyundai/Kia,2M,26300,combined,full,200,3.15,False,2,combined,"cache,prefix_inference",0.9975,Oil Filter,Hyundai / KIA,Engine / Oil Filter,0,,0,0,0,false,0,,0,
58101-J9A15,real_hk_seeded,exists,Brakes,Brake Pad Set - Front,"brake,pad,set,front",Hyundai/Kia,J9,58101,combined,full,200,2.61,False,2,combined,"cache,prefix_inference",0.9975,"Brake Pad Set, disc brake",Hyundai / KIA,Brakes / Brake Pad Set,0,,0,0,0,false,0,,0,
92101-AT150,real_hk_seeded,exists,Electrical,Headlight - Front Left,"headlight,front,left",Hyundai/Kia,AT,92101,combined,full,200,4.15,False,1,combined,"cache,prefix_inference",0.9975,Headlight,Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
87610-R0570,real_hk_seeded,exists,Body,Exterior Mirror,"exterior,mirror",Hyundai/Kia,R0,87610,combined,full,200,3.48,False,1,combined,"cache,prefix_inference",0.9975,Outside Mirror,Hyundai / KIA, / Outside Mirror,0,,0,0,0,false,0,,0,
92101-S9550,real_hk_seeded,exists,Electrical,Headlight - Front Left,"headlight,front,left",Hyundai/Kia,S9,92101,combined,full,200,3.49,False,1,combined,"cache,prefix_inference",0.9975,Headlight,Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
87610-1F101,real_hk_seeded,exists,Body,Exterior Mirror,"exterior,mirror",Hyundai/Kia,1F,87610,combined,full,200,2.22,False,2,combined,"cache,prefix_inference",0.9975,Outside Mirror,Hyundai / KIA, / Outside Mirror,0,,0,0,0,false,0,,0,
92102-G5540,real_hk_seeded,exists,Electrical,Headlight - Front Right,"headlight,front,right",Hyundai/Kia,G5,92102,combined,full,200,3.41,False,2,combined,"exact_oem,legacy",0.7875,"LAMP ASSY - HEAD,RH",Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
39210-2M330,real_hk_seeded,exists,Electrical,Oxygen Sensor,"oxygen,sensor",Hyundai/Kia,2M,39210,combined,full,200,10.87,False,2,combined,"cache,prefix_inference",0.9975,Lambda Sensor,Hyundai / KIA,Electrical / Oxygen Sensor,0,,0,0,0,false,0,,0,
87610-M7071,real_hk_seeded,exists,Body,Exterior Mirror,"exterior,mirror",Hyundai/Kia,M7,87610,combined,full,200,5.01,False,1,combined,"cache,prefix_inference",0.9975,Outside Mirror,Hyundai / KIA, / Outside Mirror,0,,0,0,0,false,0,,0,
64736-GI000,real_hk_coarse,exists,Body,Front Body / Hood,"front,body,hood",Hyundai/Kia,GI,64736,combined,full,200,2.21,False,1,combined,"cache,exact_oem,legacy",0.937125,"REINF ASSY - FR S/MBR INR FR,LH",Hyundai / KIA,Body / Front Body / Hood,0,,0,0,0,false,0,,0,
99316-CV200,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai,CV,99316,combined,full,200,0.55,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
54650-CH200,real_hk_seeded,exists,Suspension,Shock Absorber - Front,"shock,absorber,front",Hyundai/Kia,CH,54650,combined,full,200,4.18,False,1,combined,"cache,prefix_inference",0.9975,Shock Absorber,Hyundai / KIA,Suspension / Shock Absorber / Strut,0,,0,0,0,false,0,,0,
80610-R5500,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,R5,80610,combined,full,200,0.51,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
92101-CV020,real_hk_seeded,exists,Electrical,Headlight - Front Left,"headlight,front,left",Hyundai,CV,92101,combined,full,200,4.27,False,1,combined,"prefix_inference,cache",0.9975,Headlight (Front Left) for Hyundai Staria (2021+),Hyundai,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
25100-3L100,real_hk_seeded,exists,Cooling,Water Pump,"water,pump",Hyundai/Kia,3L,25100,combined,full,200,3.19,False,2,combined,"exact_oem,legacy",0.7875,PUMP ASSY - COOLANT,Hyundai / KIA,Engine / Fuel Pump,0,,0,0,0,false,0,,0,
92102-G5600,real_hk_seeded,exists,Electrical,Headlight - Front Right,"headlight,front,right",Hyundai/Kia,G5,92102,combined,full,200,5.13,False,1,combined,"cache,prefix_inference",0.9975,Headlight (Passenger),Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
64587-P1000,real_hk_coarse,exists,Body,Front Body / Hood,"front,body,hood",Kia,P1,64587,combined,full,200,2.33,False,1,combined,"cache,exact_oem,legacy",0.937125,BRACKET ASSY - FENDER &amp; BPR MTG,Hyundai / KIA,Body / Front Body / Hood,0,,0,0,0,false,0,,0,
11251-06206,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,06,11251,combined,full,200,0.52,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
82460-S9510,real_hk_seeded,exists,Body,Power Window Motor - Front,"power,window,motor,front",Hyundai/Kia,S9,82460,combined,full,200,3.28,False,2,combined,"cache,prefix_inference",0.9975,"Electric Motor, window regulator",Hyundai / KIA," / Electric Motor, window regulator",0,,0,0,0,false,0,,0,
92101-P1080,real_hk_seeded,exists,Electrical,Headlight - Front Left,"headlight,front,left",Kia,P1,92101,combined,full,200,5.17,False,1,combined,"cache,prefix_inference",0.9975,Headlight for Kia Sportage (2021+),Kia,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
92102-K0520,real_hk_seeded,exists,Electrical,Headlight - Front Right,"headlight,front,right",Hyundai/Kia,K0,92102,combined,full,200,4.22,False,1,combined,"prefix_inference,cache",0.9975,Headlight,Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
22416-2S000,real_hk_coarse,exists,Engine,Engine Mounting,"engine,mounting",Hyundai,2S,22416,combined,full,200,3.15,False,2,combined,"cache,prefix_inference",0.9975,Alternator for Hyundai Tucson (2010-2015),Hyundai, / Alternator,0,,0,0,0,false,0,,0,
99150-Q5500,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,Q5,99150,combined,full,200,0.84,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
87610-F6163,real_hk_seeded,exists,Body,Exterior Mirror,"exterior,mirror",Hyundai/Kia,F6,87610,combined,full,200,4.21,False,1,combined,"cache,prefix_inference",0.9975,Outside Mirror,Hyundai / KIA, / Outside Mirror,0,,0,0,0,false,0,,0,
92402-K0610,real_hk_seeded,exists,Electrical,Tail Light - Rear Right,"tail,light,rear,right",Hyundai/Kia,K0,92402,combined,full,200,4.22,False,1,combined,"cache,prefix_inference",0.9975,Combination Rearlight,Hyundai / KIA, / Combination Rearlight,0,,0,0,0,false,0,,0,
82460-L3010,real_hk_seeded,exists,Body,Power Window Motor - Front,"power,window,motor,front",Hyundai/Kia,L3,82460,combined,full,200,4.43,False,1,combined,"prefix_inference,cache",0.9975,"Electric Motor, window regulator (Front Right)",Hyundai / KIA," / Electric Motor, window regulator",0,,0,0,0,false,0,,0,
25100-2T010,real_hk_seeded,exists,Cooling,Water Pump,"water,pump",Kia,2T,25100,combined,full,200,2.14,False,2,combined,"cache,prefix_inference",0.9975,Water Pump (Front Right) for Kia Optima (2010-2015),Kia,Cooling / Water Pump,0,,0,0,0,false,0,,0,
87610-J5AT0,real_hk_seeded,exists,Body,Exterior Mirror,"exterior,mirror",Hyundai/Kia,J5,87610,combined,full,200,5.8,False,1,combined,"cache,prefix_inference",0.9975,Outside Mirror,Hyundai / KIA, / Outside Mirror,0,,0,0,0,false,0,,0,
58302-AOA00,real_hk_seeded,exists,Brakes,Brake Pad Set - Rear,"brake,pad,set,rear",Hyundai/Kia,AO,58302,combined,full,200,4.34,False,1,combined,"cache,prefix_inference",0.9975,"Brake Pad Set, disc brake",Hyundai / KIA,Brakes / Brake Pad Set,0,,0,0,0,false,0,,0,
92102-2T500,real_hk_seeded,exists,Electrical,Headlight - Front Right,"headlight,front,right",Kia,2T,92102,combined,full,200,4.37,False,2,combined,"cache,prefix_inference",0.9975,Headlight (Rear) for Kia Optima (2010-2015),Kia,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
25442-K4500,real_hk_coarse,exists,Engine,Fuel System,"fuel,system",Hyundai/Kia,K4,25442,combined,full,200,2.14,False,1,combined,"cache,exact_oem,legacy",0.937125,PIPE,Hyundai / KIA,Engine / Fuel System,0,,0,0,0,false,0,,0,
17925-04040,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,04,17925,combined,full,200,0.52,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
92101-R5220,real_hk_seeded,exists,Electrical,Headlight - Front Left,"headlight,front,left",Hyundai/Kia,R5,92101,combined,full,200,4.19,False,1,combined,"cache,prefix_inference",0.9975,Headlight,Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
39210-3L010,real_hk_seeded,exists,Electrical,Oxygen Sensor,"oxygen,sensor",Hyundai/Kia,3L,39210,combined,full,200,3.05,False,2,combined,"cache,prefix_inference",0.9975,Lambda Sensor (Front Right),Hyundai / KIA,Electrical / Oxygen Sensor,0,,0,0,0,false,0,,0,
58302-M6A60,real_hk_seeded,exists,Brakes,Brake Pad Set - Rear,"brake,pad,set,rear",Hyundai/Kia,M6,58302,combined,full,200,2.4,False,2,combined,"cache,prefix_inference",0.9975,"Brake Pad Set, disc brake",Hyundai / KIA,Brakes / Brake Pad Set,0,,0,0,0,false,0,,0,
92401-H9000,real_hk_seeded,exists,Electrical,Tail Light - Rear Left,"tail,light,rear,left",Hyundai/Kia,H9,92401,combined,full,200,3.14,False,1,combined,"cache,prefix_inference",0.9975,Combination Rearlight,Hyundai / KIA, / Combination Rearlight,0,,0,0,0,false,0,,0,
87610-P1180,real_hk_seeded,exists,Body,Exterior Mirror,"exterior,mirror",Kia,P1,87610,combined,full,200,5.13,False,1,combined,"cache,prefix_inference",0.9975,Outside Mirror for Kia Sportage (2021+),Kia, / Outside Mirror,0,,0,0,0,false,0,,0,
54650-L0800,real_hk_seeded,exists,Suspension,Shock Absorber - Front,"shock,absorber,front",Hyundai/Kia,L0,54650,combined,full,200,5.39,False,1,combined,"cache,prefix_inference",0.9975,Shock Absorber,Hyundai / KIA,Suspension / Shock Absorber / Strut,0,,0,0,0,false,0,,0,
66321-DW000,real_hk_coarse,exists,Body,Rear Body / Trunk,"rear,body,trunk",Hyundai/Kia,DW,66321,combined,full,200,3.29,False,1,combined,"cache,prefix_inference",0.9975,Wing,Hyundai / KIA, / Wing,0,,0,0,0,false,0,,0,
77003-L3000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,L3,77003,combined,full,200,0.53,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
25100-3N400,real_hk_seeded,exists,Cooling,Water Pump,"water,pump",Hyundai/Kia,3N,25100,combined,full,200,3.21,False,2,combined,"cache,prefix_inference",0.9975,Water Pump,Hyundai / KIA,Cooling / Water Pump,0,,0,0,0,false,0,,0,
54650-DW300,real_hk_seeded,exists,Suspension,Shock Absorber - Front,"shock,absorber,front",Hyundai/Kia,DW,54650,combined,full,200,4.23,False,1,combined,"cache,prefix_inference",0.9975,Shock Absorber,Hyundai / KIA,Suspension / Shock Absorber / Strut,0,,0,0,0,false,0,,0,
26350-2S000,real_hk_seeded,exists,Engine,Oil Filter,"oil,filter",Hyundai,2S,26350,combined,full,200,3.25,False,2,combined,"cache,prefix_inference",0.9975,Engine Oil Filter (V6) for Hyundai Tucson (2010-2015),Hyundai,Engine / Oil Filter,0,,0,0,0,false,0,,0,
92101-P1191,real_hk_seeded,exists,Electrical,Headlight - Front Left,"headlight,front,left",Kia,P1,92101,combined,full,200,4.2,False,1,combined,"prefix_inference,cache",0.9975,Headlight for Kia Sportage (2021+),Kia,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
93360-P1300,real_hk_coarse,exists,Electrical,Lighting - Interior,"lighting,interior",Kia,P1,93360,combined,full,200,4.2,False,0,combined,,0,,,,0,,0,0,0,false,0,,0,
09375-GI800,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,GI,09375,combined,full,200,0.9,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
54650-J5010,real_hk_seeded,exists,Suspension,Shock Absorber - Front,"shock,absorber,front",Hyundai/Kia,J5,54650,combined,full,200,3.16,False,2,combined,"cache,prefix_inference",0.9975,Shock Absorber (Front Right),Hyundai / KIA,Suspension / Shock Absorber / Strut,0,,0,0,0,false,0,,0,
58411-L0000,real_hk_seeded,exists,Brakes,Brake Disc - Rear,"brake,disc,rear",Hyundai/Kia,L0,58411,combined,full,200,2.25,False,2,combined,"legacy,exact_oem",0.7875,REAR DISC BRAKE ROTOR HYUNDAI,,Brakes / Rear Brake Caliper,0,,0,0,0,false,0,,0,
92402-S9500,real_hk_seeded,exists,Electrical,Tail Light - Rear Right,"tail,light,rear,right",Hyundai/Kia,S9,92402,combined,full,200,3.51,False,1,combined,"cache,prefix_inference",0.9975,Combination Rearlight (Rear),Hyundai / KIA, / Combination Rearlight,0,,0,0,0,false,0,,0,
58101-1UA20,real_hk_seeded,exists,Brakes,Brake Pad Set - Front,"brake,pad,set,front",Hyundai/Kia,1U,58101,combined,full,200,4.19,False,1,combined,"cache,prefix_inference",0.9975,"Brake Pad Set, disc brake",Hyundai / KIA,Brakes / Brake Pad Set,0,,0,0,0,false,0,,0,
58302-J5A00,real_hk_seeded,exists,Brakes,Brake Pad Set - Rear,"brake,pad,set,rear",Hyundai/Kia,J5,58302,combined,full,200,10.94,False,15,combined,"cache,prefix_inference",0.9975,"Brake Pad Set, disc brake",Hyundai / KIA,Brakes / Brake Pad Set,0,,0,0,0,false,0,,0,
87610-R5050,real_hk_seeded,exists,Body,Exterior Mirror,"exterior,mirror",Hyundai/Kia,R5,87610,combined,full,200,3.33,False,1,combined,"prefix_inference,cache",0.9975,Outside Mirror,Hyundai / KIA, / Outside Mirror,0,,0,0,0,false,0,,0,
82460-P2000,real_hk_seeded,exists,Body,Power Window Motor - Front,"power,window,motor,front",Hyundai/Kia,P2,82460,combined,full,200,3.27,False,2,combined,"cache,prefix_inference",0.9975,"Electric Motor, window regulator",Hyundai / KIA," / Electric Motor, window regulator",0,,0,0,0,false,0,,0,
86585-CV000,real_hk_coarse,exists,Body,Mirrors,mirrors,Hyundai,CV,86585,combined,full,200,2.21,False,2,combined,"exact_oem,legacy",0.7875,"HOLDER - FR ULTRASONIC SIDE,LH",Hyundai / KIA,Body / Mirrors,0,,0,0,0,false,0,,0,
99960-F6200,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,F6,99960,combined,full,200,0.47,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
87610-H9780,real_hk_seeded,exists,Body,Exterior Mirror,"exterior,mirror",Hyundai/Kia,H9,87610,combined,full,200,4.45,False,1,combined,"cache,prefix_inference",0.9975,Outside Mirror,Hyundai / KIA, / Outside Mirror,0,,0,0,0,false,0,,0,
92101-B2650,real_hk_seeded,exists,Electrical,Headlight - Front Left,"headlight,front,left",Kia,B2,92101,combined,full,200,3.18,False,2,combined,"exact_oem,legacy",0.7875,"LAMP ASSY - HEAD,LH",Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
28795-K0100,real_hk_coarse,exists,Exhaust,Exhaust Manifold,"exhaust,manifold",Hyundai/Kia,K0,28795,combined,full,200,2.22,False,2,combined,"cache,prefix_inference",0.9975,Wiper Blade,Hyundai / KIA, / Wiper Blade,0,,0,0,0,false,0,,0,
79210-D6000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,D6,79210,combined,full,200,0.91,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
87610-H9210,real_hk_seeded,exists,Body,Exterior Mirror,"exterior,mirror",Hyundai/Kia,H9,87610,combined,full,200,4.33,False,1,combined,"prefix_inference,cache",0.9975,Outside Mirror,Hyundai / KIA, / Outside Mirror,0,,0,0,0,false,0,,0,
